reactionID,hm_38_gene,hm_19_gene
bio/HMR_9574,bio/hg38_UGT1A1,bio/hg19_UGT1A1
bio/RE0924C,bio/hg38_UGT1A1,bio/hg19_UGT1A1
bio/RE0924R,bio/hg38_UGT1A1,bio/hg19_UGT1A1
bio/RE0925C,bio/hg38_UGT1A1,bio/hg19_UGT1A1
bio/RE0925R,bio/hg38_UGT1A1,bio/hg19_UGT1A1
bio/RE0927C,bio/hg38_UGT1A1,bio/hg19_UGT1A1
bio/RE0927R,bio/hg38_UGT1A1,bio/hg19_UGT1A1
bio/RE0928C,bio/hg38_UGT1A1,bio/hg19_UGT1A1
bio/RE0928R,bio/hg38_UGT1A1,bio/hg19_UGT1A1
bio/RE2146C,bio/hg38_UGT1A1,bio/hg19_UGT1A1
bio/RE2404R,bio/hg38_UGT1A1,bio/hg19_UGT1A1
bio/RE2405R,bio/hg38_UGT1A1,bio/hg19_UGT1A1
bio/RE2622C,bio/hg38_UGT1A1,bio/hg19_UGT1A1
bio/RE2622R,bio/hg38_UGT1A1,bio/hg19_UGT1A1
bio/ACMPGLUChr,bio/hg38_UGT1A1,bio/hg19_UGT1A1
bio/ATVACYLGLUChc,bio/hg38_UGT1A1,bio/hg19_UGT1A1
bio/ATVLACGLCURhc,bio/hg38_UGT1A1,bio/hg19_UGT1A1
bio/CVM1GLUChc,bio/hg38_UGT1A1,bio/hg19_UGT1A1
bio/CVM23GLUChc,bio/hg38_UGT1A1,bio/hg19_UGT1A1
bio/GLC3MEACPhr,bio/hg38_UGT1A1,bio/hg19_UGT1A1
bio/LSTNM7hr,bio/hg38_UGT1A1,bio/hg19_UGT1A1
bio/PTVSTGLUChc,bio/hg38_UGT1A1,bio/hg19_UGT1A1
bio/SMVGLUChep,bio/hg38_UGT1A1,bio/hg19_UGT1A1
bio/HMR_6798,bio/hg38_UGT1A8,bio/hg19_UGT1A8
bio/HMR_6799,bio/hg38_UGT1A8,bio/hg19_UGT1A8
bio/HMR_6800,bio/hg38_UGT1A8,bio/hg19_UGT1A8
bio/HMR_6801,bio/hg38_UGT1A8,bio/hg19_UGT1A8
bio/HMR_6828,bio/hg38_UGT1A8,bio/hg19_UGT1A8
bio/HMR_6830,bio/hg38_UGT1A8,bio/hg19_UGT1A8
bio/HMR_6836,bio/hg38_UGT1A8,bio/hg19_UGT1A8
bio/HMR_6837,bio/hg38_UGT1A8,bio/hg19_UGT1A8
bio/HMR_6842,bio/hg38_UGT1A8,bio/hg19_UGT1A8
bio/HMR_6843,bio/hg38_UGT1A8,bio/hg19_UGT1A8
bio/HMR_2461,bio/hg38_UGT1A8,bio/hg19_UGT1A8
bio/HMR_2462,bio/hg38_UGT1A8,bio/hg19_UGT1A8
bio/HMR_2463,bio/hg38_UGT1A8,bio/hg19_UGT1A8
bio/HMR_2464,bio/hg38_UGT1A8,bio/hg19_UGT1A8
bio/HMR_2467,bio/hg38_UGT1A8,bio/hg19_UGT1A8
bio/HMR_2468,bio/hg38_UGT1A8,bio/hg19_UGT1A8
bio/HMR_2469,bio/hg38_UGT1A8,bio/hg19_UGT1A8
bio/HMR_2470,bio/hg38_UGT1A8,bio/hg19_UGT1A8
bio/HMR_4766,bio/hg38_UGT1A8,bio/hg19_UGT1A8
bio/HMR_7648,bio/hg38_UGT1A8,bio/hg19_UGT1A8
bio/HMR_7959,bio/hg38_UGT1A8,bio/hg19_UGT1A8
bio/HMR_7962,bio/hg38_UGT1A8,bio/hg19_UGT1A8
bio/HMR_7965,bio/hg38_UGT1A8,bio/hg19_UGT1A8
bio/HMR_7980,bio/hg38_UGT1A8,bio/hg19_UGT1A8
bio/HMR_7984,bio/hg38_UGT1A8,bio/hg19_UGT1A8
bio/HMR_7987,bio/hg38_UGT1A8,bio/hg19_UGT1A8
bio/HMR_6666,bio/hg38_UGT1A8,bio/hg19_UGT1A8
bio/HMR_6667,bio/hg38_UGT1A8,bio/hg19_UGT1A8
bio/HMR_6668,bio/hg38_UGT1A8,bio/hg19_UGT1A8
bio/HMR_6669,bio/hg38_UGT1A8,bio/hg19_UGT1A8
bio/HMR_6679,bio/hg38_UGT1A8,bio/hg19_UGT1A8
bio/HMR_6680,bio/hg38_UGT1A8,bio/hg19_UGT1A8
bio/HMR_6685,bio/hg38_UGT1A8,bio/hg19_UGT1A8
bio/HMR_6686,bio/hg38_UGT1A8,bio/hg19_UGT1A8
bio/HMR_6704,bio/hg38_UGT1A8,bio/hg19_UGT1A8
bio/HMR_6705,bio/hg38_UGT1A8,bio/hg19_UGT1A8
bio/HMR_8713,bio/hg38_UGT1A8,bio/hg19_UGT1A8
bio/HMR_8717,bio/hg38_UGT1A8,bio/hg19_UGT1A8
bio/HMR_6490,bio/hg38_UGT1A8,bio/hg19_UGT1A8
bio/HMR_6495,bio/hg38_UGT1A8,bio/hg19_UGT1A8
bio/HMR_7039,bio/hg38_UGT1A8,bio/hg19_UGT1A8
bio/HMR_7065,bio/hg38_UGT1A8,bio/hg19_UGT1A8
bio/HMR_7066,bio/hg38_UGT1A8,bio/hg19_UGT1A8
bio/HMR_9573,bio/hg38_UGT1A8,bio/hg19_UGT1A8
bio/HMR_9574,bio/hg38_UGT1A8,bio/hg19_UGT1A8
bio/UGT1A10r,bio/hg38_UGT1A8,bio/hg19_UGT1A8
bio/BIDGLCURr,bio/hg38_UGT1A8,bio/hg19_UGT1A8
bio/ATVACYLGLUChc,bio/hg38_UGT1A8,bio/hg19_UGT1A8
bio/ATVLACGLCURhc,bio/hg38_UGT1A8,bio/hg19_UGT1A8
bio/LSTNM7hr,bio/hg38_UGT1A8,bio/hg19_UGT1A8
bio/HMR_6798,bio/hg38_UGT1A10,bio/hg19_UGT1A10
bio/HMR_6799,bio/hg38_UGT1A10,bio/hg19_UGT1A10
bio/HMR_6800,bio/hg38_UGT1A10,bio/hg19_UGT1A10
bio/HMR_6801,bio/hg38_UGT1A10,bio/hg19_UGT1A10
bio/HMR_6828,bio/hg38_UGT1A10,bio/hg19_UGT1A10
bio/HMR_6830,bio/hg38_UGT1A10,bio/hg19_UGT1A10
bio/HMR_6836,bio/hg38_UGT1A10,bio/hg19_UGT1A10
bio/HMR_6837,bio/hg38_UGT1A10,bio/hg19_UGT1A10
bio/HMR_6842,bio/hg38_UGT1A10,bio/hg19_UGT1A10
bio/HMR_6843,bio/hg38_UGT1A10,bio/hg19_UGT1A10
bio/HMR_2461,bio/hg38_UGT1A10,bio/hg19_UGT1A10
bio/HMR_2462,bio/hg38_UGT1A10,bio/hg19_UGT1A10
bio/HMR_2463,bio/hg38_UGT1A10,bio/hg19_UGT1A10
bio/HMR_2464,bio/hg38_UGT1A10,bio/hg19_UGT1A10
bio/HMR_2467,bio/hg38_UGT1A10,bio/hg19_UGT1A10
bio/HMR_2468,bio/hg38_UGT1A10,bio/hg19_UGT1A10
bio/HMR_2469,bio/hg38_UGT1A10,bio/hg19_UGT1A10
bio/HMR_2470,bio/hg38_UGT1A10,bio/hg19_UGT1A10
bio/HMR_4766,bio/hg38_UGT1A10,bio/hg19_UGT1A10
bio/HMR_7648,bio/hg38_UGT1A10,bio/hg19_UGT1A10
bio/HMR_7959,bio/hg38_UGT1A10,bio/hg19_UGT1A10
bio/HMR_7962,bio/hg38_UGT1A10,bio/hg19_UGT1A10
bio/HMR_7965,bio/hg38_UGT1A10,bio/hg19_UGT1A10
bio/HMR_7980,bio/hg38_UGT1A10,bio/hg19_UGT1A10
bio/HMR_7984,bio/hg38_UGT1A10,bio/hg19_UGT1A10
bio/HMR_7987,bio/hg38_UGT1A10,bio/hg19_UGT1A10
bio/HMR_6666,bio/hg38_UGT1A10,bio/hg19_UGT1A10
bio/HMR_6667,bio/hg38_UGT1A10,bio/hg19_UGT1A10
bio/HMR_6668,bio/hg38_UGT1A10,bio/hg19_UGT1A10
bio/HMR_6669,bio/hg38_UGT1A10,bio/hg19_UGT1A10
bio/HMR_6679,bio/hg38_UGT1A10,bio/hg19_UGT1A10
bio/HMR_6680,bio/hg38_UGT1A10,bio/hg19_UGT1A10
bio/HMR_6685,bio/hg38_UGT1A10,bio/hg19_UGT1A10
bio/HMR_6686,bio/hg38_UGT1A10,bio/hg19_UGT1A10
bio/HMR_6704,bio/hg38_UGT1A10,bio/hg19_UGT1A10
bio/HMR_6705,bio/hg38_UGT1A10,bio/hg19_UGT1A10
bio/HMR_8713,bio/hg38_UGT1A10,bio/hg19_UGT1A10
bio/HMR_8717,bio/hg38_UGT1A10,bio/hg19_UGT1A10
bio/HMR_6490,bio/hg38_UGT1A10,bio/hg19_UGT1A10
bio/HMR_6495,bio/hg38_UGT1A10,bio/hg19_UGT1A10
bio/HMR_7039,bio/hg38_UGT1A10,bio/hg19_UGT1A10
bio/HMR_7065,bio/hg38_UGT1A10,bio/hg19_UGT1A10
bio/HMR_7066,bio/hg38_UGT1A10,bio/hg19_UGT1A10
bio/HMR_9573,bio/hg38_UGT1A10,bio/hg19_UGT1A10
bio/HMR_9574,bio/hg38_UGT1A10,bio/hg19_UGT1A10
bio/RE0924R,bio/hg38_UGT1A10,bio/hg19_UGT1A10
bio/RE0925R,bio/hg38_UGT1A10,bio/hg19_UGT1A10
bio/RE0927R,bio/hg38_UGT1A10,bio/hg19_UGT1A10
bio/RE0928R,bio/hg38_UGT1A10,bio/hg19_UGT1A10
bio/RE2404R,bio/hg38_UGT1A10,bio/hg19_UGT1A10
bio/RE2405R,bio/hg38_UGT1A10,bio/hg19_UGT1A10
bio/RE2622R,bio/hg38_UGT1A10,bio/hg19_UGT1A10
bio/LSTN1GLUChr,bio/hg38_UGT1A10,bio/hg19_UGT1A10
bio/LSTNM7hr,bio/hg38_UGT1A10,bio/hg19_UGT1A10
bio/HMR_6798,bio/hg38_UGT1A3,bio/hg19_UGT1A3
bio/HMR_6799,bio/hg38_UGT1A3,bio/hg19_UGT1A3
bio/HMR_6800,bio/hg38_UGT1A3,bio/hg19_UGT1A3
bio/HMR_6801,bio/hg38_UGT1A3,bio/hg19_UGT1A3
bio/HMR_6828,bio/hg38_UGT1A3,bio/hg19_UGT1A3
bio/HMR_6830,bio/hg38_UGT1A3,bio/hg19_UGT1A3
bio/HMR_6836,bio/hg38_UGT1A3,bio/hg19_UGT1A3
bio/HMR_6837,bio/hg38_UGT1A3,bio/hg19_UGT1A3
bio/HMR_6842,bio/hg38_UGT1A3,bio/hg19_UGT1A3
bio/HMR_6843,bio/hg38_UGT1A3,bio/hg19_UGT1A3
bio/HMR_2461,bio/hg38_UGT1A3,bio/hg19_UGT1A3
bio/HMR_2462,bio/hg38_UGT1A3,bio/hg19_UGT1A3
bio/HMR_2463,bio/hg38_UGT1A3,bio/hg19_UGT1A3
bio/HMR_2464,bio/hg38_UGT1A3,bio/hg19_UGT1A3
bio/HMR_2467,bio/hg38_UGT1A3,bio/hg19_UGT1A3
bio/HMR_2468,bio/hg38_UGT1A3,bio/hg19_UGT1A3
bio/HMR_2469,bio/hg38_UGT1A3,bio/hg19_UGT1A3
bio/HMR_2470,bio/hg38_UGT1A3,bio/hg19_UGT1A3
bio/HMR_4766,bio/hg38_UGT1A3,bio/hg19_UGT1A3
bio/HMR_7648,bio/hg38_UGT1A3,bio/hg19_UGT1A3
bio/HMR_6666,bio/hg38_UGT1A3,bio/hg19_UGT1A3
bio/HMR_6667,bio/hg38_UGT1A3,bio/hg19_UGT1A3
bio/HMR_6668,bio/hg38_UGT1A3,bio/hg19_UGT1A3
bio/HMR_6669,bio/hg38_UGT1A3,bio/hg19_UGT1A3
bio/HMR_6679,bio/hg38_UGT1A3,bio/hg19_UGT1A3
bio/HMR_6680,bio/hg38_UGT1A3,bio/hg19_UGT1A3
bio/HMR_6685,bio/hg38_UGT1A3,bio/hg19_UGT1A3
bio/HMR_6686,bio/hg38_UGT1A3,bio/hg19_UGT1A3
bio/HMR_6704,bio/hg38_UGT1A3,bio/hg19_UGT1A3
bio/HMR_6705,bio/hg38_UGT1A3,bio/hg19_UGT1A3
bio/HMR_6490,bio/hg38_UGT1A3,bio/hg19_UGT1A3
bio/HMR_6495,bio/hg38_UGT1A3,bio/hg19_UGT1A3
bio/HMR_7039,bio/hg38_UGT1A3,bio/hg19_UGT1A3
bio/HMR_7065,bio/hg38_UGT1A3,bio/hg19_UGT1A3
bio/HMR_7066,bio/hg38_UGT1A3,bio/hg19_UGT1A3
bio/HMR_9573,bio/hg38_UGT1A3,bio/hg19_UGT1A3
bio/HMR_9574,bio/hg38_UGT1A3,bio/hg19_UGT1A3
bio/RE0924R,bio/hg38_UGT1A3,bio/hg19_UGT1A3
bio/RE0925R,bio/hg38_UGT1A3,bio/hg19_UGT1A3
bio/RE0927R,bio/hg38_UGT1A3,bio/hg19_UGT1A3
bio/RE0928R,bio/hg38_UGT1A3,bio/hg19_UGT1A3
bio/RE2404R,bio/hg38_UGT1A3,bio/hg19_UGT1A3
bio/RE2405R,bio/hg38_UGT1A3,bio/hg19_UGT1A3
bio/RE2622R,bio/hg38_UGT1A3,bio/hg19_UGT1A3
bio/CDCA24GSc,bio/hg38_UGT1A3,bio/hg19_UGT1A3
bio/CDCA24GSr,bio/hg38_UGT1A3,bio/hg19_UGT1A3
bio/HDCA24GSc,bio/hg38_UGT1A3,bio/hg19_UGT1A3
bio/HDCA24GSr,bio/hg38_UGT1A3,bio/hg19_UGT1A3
bio/LCA24GSc,bio/hg38_UGT1A3,bio/hg19_UGT1A3
bio/LCA24GSr,bio/hg38_UGT1A3,bio/hg19_UGT1A3
bio/1HIBUP_SGLUhep,bio/hg38_UGT1A3,bio/hg19_UGT1A3
bio/2HATVACIDGLUChr,bio/hg38_UGT1A3,bio/hg19_UGT1A3
bio/2HATVLACGLUChr,bio/hg38_UGT1A3,bio/hg19_UGT1A3
bio/2HIBUP_SGLUhep,bio/hg38_UGT1A3,bio/hg19_UGT1A3
bio/3HIBUP_SGLUhep,bio/hg38_UGT1A3,bio/hg19_UGT1A3
bio/ATVACYLGLUChc,bio/hg38_UGT1A3,bio/hg19_UGT1A3
bio/ATVETHGLUChc,bio/hg38_UGT1A3,bio/hg19_UGT1A3
bio/ATVLACGLCURhc,bio/hg38_UGT1A3,bio/hg19_UGT1A3
bio/CARIBUP_SGLUhep,bio/hg38_UGT1A3,bio/hg19_UGT1A3
bio/CVM1GLUChc,bio/hg38_UGT1A3,bio/hg19_UGT1A3
bio/CVM23GLUChc,bio/hg38_UGT1A3,bio/hg19_UGT1A3
bio/IBUPGT_HEP,bio/hg38_UGT1A3,bio/hg19_UGT1A3
bio/LSTNM7hr,bio/hg38_UGT1A3,bio/hg19_UGT1A3
bio/PTVSTGLUChc,bio/hg38_UGT1A3,bio/hg19_UGT1A3
bio/SMVGLUChep,bio/hg38_UGT1A3,bio/hg19_UGT1A3
bio/HMR_6798,bio/hg38_UGT1A7,bio/hg19_UGT1A7
bio/HMR_6799,bio/hg38_UGT1A7,bio/hg19_UGT1A7
bio/HMR_6800,bio/hg38_UGT1A7,bio/hg19_UGT1A7
bio/HMR_6801,bio/hg38_UGT1A7,bio/hg19_UGT1A7
bio/HMR_6828,bio/hg38_UGT1A7,bio/hg19_UGT1A7
bio/HMR_6830,bio/hg38_UGT1A7,bio/hg19_UGT1A7
bio/HMR_6836,bio/hg38_UGT1A7,bio/hg19_UGT1A7
bio/HMR_6837,bio/hg38_UGT1A7,bio/hg19_UGT1A7
bio/HMR_6842,bio/hg38_UGT1A7,bio/hg19_UGT1A7
bio/HMR_6843,bio/hg38_UGT1A7,bio/hg19_UGT1A7
bio/HMR_2461,bio/hg38_UGT1A7,bio/hg19_UGT1A7
bio/HMR_2462,bio/hg38_UGT1A7,bio/hg19_UGT1A7
bio/HMR_2463,bio/hg38_UGT1A7,bio/hg19_UGT1A7
bio/HMR_2464,bio/hg38_UGT1A7,bio/hg19_UGT1A7
bio/HMR_2467,bio/hg38_UGT1A7,bio/hg19_UGT1A7
bio/HMR_2468,bio/hg38_UGT1A7,bio/hg19_UGT1A7
bio/HMR_2469,bio/hg38_UGT1A7,bio/hg19_UGT1A7
bio/HMR_2470,bio/hg38_UGT1A7,bio/hg19_UGT1A7
bio/HMR_4766,bio/hg38_UGT1A7,bio/hg19_UGT1A7
bio/HMR_7648,bio/hg38_UGT1A7,bio/hg19_UGT1A7
bio/HMR_6666,bio/hg38_UGT1A7,bio/hg19_UGT1A7
bio/HMR_6667,bio/hg38_UGT1A7,bio/hg19_UGT1A7
bio/HMR_6668,bio/hg38_UGT1A7,bio/hg19_UGT1A7
bio/HMR_6669,bio/hg38_UGT1A7,bio/hg19_UGT1A7
bio/HMR_6679,bio/hg38_UGT1A7,bio/hg19_UGT1A7
bio/HMR_6680,bio/hg38_UGT1A7,bio/hg19_UGT1A7
bio/HMR_6685,bio/hg38_UGT1A7,bio/hg19_UGT1A7
bio/HMR_6686,bio/hg38_UGT1A7,bio/hg19_UGT1A7
bio/HMR_6704,bio/hg38_UGT1A7,bio/hg19_UGT1A7
bio/HMR_6705,bio/hg38_UGT1A7,bio/hg19_UGT1A7
bio/HMR_6490,bio/hg38_UGT1A7,bio/hg19_UGT1A7
bio/HMR_6495,bio/hg38_UGT1A7,bio/hg19_UGT1A7
bio/HMR_7039,bio/hg38_UGT1A7,bio/hg19_UGT1A7
bio/HMR_7065,bio/hg38_UGT1A7,bio/hg19_UGT1A7
bio/HMR_7066,bio/hg38_UGT1A7,bio/hg19_UGT1A7
bio/HMR_9573,bio/hg38_UGT1A7,bio/hg19_UGT1A7
bio/HMR_9574,bio/hg38_UGT1A7,bio/hg19_UGT1A7
bio/RE0924R,bio/hg38_UGT1A7,bio/hg19_UGT1A7
bio/RE0925R,bio/hg38_UGT1A7,bio/hg19_UGT1A7
bio/RE0927R,bio/hg38_UGT1A7,bio/hg19_UGT1A7
bio/RE0928R,bio/hg38_UGT1A7,bio/hg19_UGT1A7
bio/RE2404R,bio/hg38_UGT1A7,bio/hg19_UGT1A7
bio/RE2405R,bio/hg38_UGT1A7,bio/hg19_UGT1A7
bio/RE2622R,bio/hg38_UGT1A7,bio/hg19_UGT1A7
bio/LSTNM7hr,bio/hg38_UGT1A7,bio/hg19_UGT1A7
bio/HMR_6798,bio/hg38_UGT1A4,bio/hg19_UGT1A4
bio/HMR_6799,bio/hg38_UGT1A4,bio/hg19_UGT1A4
bio/HMR_6800,bio/hg38_UGT1A4,bio/hg19_UGT1A4
bio/HMR_6801,bio/hg38_UGT1A4,bio/hg19_UGT1A4
bio/HMR_6828,bio/hg38_UGT1A4,bio/hg19_UGT1A4
bio/HMR_6830,bio/hg38_UGT1A4,bio/hg19_UGT1A4
bio/HMR_6836,bio/hg38_UGT1A4,bio/hg19_UGT1A4
bio/HMR_6837,bio/hg38_UGT1A4,bio/hg19_UGT1A4
bio/HMR_6842,bio/hg38_UGT1A4,bio/hg19_UGT1A4
bio/HMR_6843,bio/hg38_UGT1A4,bio/hg19_UGT1A4
bio/HMR_2461,bio/hg38_UGT1A4,bio/hg19_UGT1A4
bio/HMR_2462,bio/hg38_UGT1A4,bio/hg19_UGT1A4
bio/HMR_2463,bio/hg38_UGT1A4,bio/hg19_UGT1A4
bio/HMR_2464,bio/hg38_UGT1A4,bio/hg19_UGT1A4
bio/HMR_2467,bio/hg38_UGT1A4,bio/hg19_UGT1A4
bio/HMR_2468,bio/hg38_UGT1A4,bio/hg19_UGT1A4
bio/HMR_2469,bio/hg38_UGT1A4,bio/hg19_UGT1A4
bio/HMR_2470,bio/hg38_UGT1A4,bio/hg19_UGT1A4
bio/HMR_4766,bio/hg38_UGT1A4,bio/hg19_UGT1A4
bio/HMR_7648,bio/hg38_UGT1A4,bio/hg19_UGT1A4
bio/HMR_6666,bio/hg38_UGT1A4,bio/hg19_UGT1A4
bio/HMR_6667,bio/hg38_UGT1A4,bio/hg19_UGT1A4
bio/HMR_6668,bio/hg38_UGT1A4,bio/hg19_UGT1A4
bio/HMR_6669,bio/hg38_UGT1A4,bio/hg19_UGT1A4
bio/HMR_6679,bio/hg38_UGT1A4,bio/hg19_UGT1A4
bio/HMR_6680,bio/hg38_UGT1A4,bio/hg19_UGT1A4
bio/HMR_6685,bio/hg38_UGT1A4,bio/hg19_UGT1A4
bio/HMR_6686,bio/hg38_UGT1A4,bio/hg19_UGT1A4
bio/HMR_6704,bio/hg38_UGT1A4,bio/hg19_UGT1A4
bio/HMR_6705,bio/hg38_UGT1A4,bio/hg19_UGT1A4
bio/HMR_6490,bio/hg38_UGT1A4,bio/hg19_UGT1A4
bio/HMR_6495,bio/hg38_UGT1A4,bio/hg19_UGT1A4
bio/HMR_7039,bio/hg38_UGT1A4,bio/hg19_UGT1A4
bio/HMR_7065,bio/hg38_UGT1A4,bio/hg19_UGT1A4
bio/HMR_7066,bio/hg38_UGT1A4,bio/hg19_UGT1A4
bio/HMR_9573,bio/hg38_UGT1A4,bio/hg19_UGT1A4
bio/HMR_9574,bio/hg38_UGT1A4,bio/hg19_UGT1A4
bio/RE0924R,bio/hg38_UGT1A4,bio/hg19_UGT1A4
bio/RE0925R,bio/hg38_UGT1A4,bio/hg19_UGT1A4
bio/RE0927R,bio/hg38_UGT1A4,bio/hg19_UGT1A4
bio/RE0928R,bio/hg38_UGT1A4,bio/hg19_UGT1A4
bio/RE2404R,bio/hg38_UGT1A4,bio/hg19_UGT1A4
bio/RE2405R,bio/hg38_UGT1A4,bio/hg19_UGT1A4
bio/RE2622R,bio/hg38_UGT1A4,bio/hg19_UGT1A4
bio/1HMDGLUChr,bio/hg38_UGT1A4,bio/hg19_UGT1A4
bio/2HATVACIDGLUChr,bio/hg38_UGT1A4,bio/hg19_UGT1A4
bio/2HATVLACGLUChr,bio/hg38_UGT1A4,bio/hg19_UGT1A4
bio/4HMDZGLUChr,bio/hg38_UGT1A4,bio/hg19_UGT1A4
bio/ATVACYLGLUChc,bio/hg38_UGT1A4,bio/hg19_UGT1A4
bio/ATVETHGLUChc,bio/hg38_UGT1A4,bio/hg19_UGT1A4
bio/ATVLACGLCURhc,bio/hg38_UGT1A4,bio/hg19_UGT1A4
bio/LSTNM7hr,bio/hg38_UGT1A4,bio/hg19_UGT1A4
bio/PTVSTGLUChc,bio/hg38_UGT1A4,bio/hg19_UGT1A4
bio/HMR_6813,bio/hg38_MPO,bio/hg19_MPO
bio/HMR_2061,bio/hg38_MPO,bio/hg19_MPO
bio/HMR_2062,bio/hg38_MPO,bio/hg19_MPO
bio/HMR_2063,bio/hg38_MPO,bio/hg19_MPO
bio/HMR_2076,bio/hg38_MPO,bio/hg19_MPO
bio/HMR_2077,bio/hg38_MPO,bio/hg19_MPO
bio/HMR_2078,bio/hg38_MPO,bio/hg19_MPO
bio/HMR_2088,bio/hg38_MPO,bio/hg19_MPO
bio/HMR_2089,bio/hg38_MPO,bio/hg19_MPO
bio/HMR_2099,bio/hg38_MPO,bio/hg19_MPO
bio/HMR_2100,bio/hg38_MPO,bio/hg19_MPO
bio/HMR_8752,bio/hg38_MPO,bio/hg19_MPO
bio/RE0702L,bio/hg38_MPO,bio/hg19_MPO
bio/RE0702N,bio/hg38_MPO,bio/hg19_MPO
bio/RE1050L,bio/hg38_MPO,bio/hg19_MPO
bio/RE1050N,bio/hg38_MPO,bio/hg19_MPO
bio/RE2513L,bio/hg38_MPO,bio/hg19_MPO
bio/RE2513N,bio/hg38_MPO,bio/hg19_MPO
bio/RE2514L,bio/hg38_MPO,bio/hg19_MPO
bio/RE2514N,bio/hg38_MPO,bio/hg19_MPO
bio/RE2888N,bio/hg38_MPO,bio/hg19_MPO
bio/RE3095L,bio/hg38_MPO,bio/hg19_MPO
bio/HMR_6814,bio/hg38_CRYZ,bio/hg19_CRYZ
bio/HMR_6817,bio/hg38_CRYZ,bio/hg19_CRYZ
bio/HMR_6819,bio/hg38_CRYZ,bio/hg19_CRYZ
bio/HMR_6823,bio/hg38_CRYZ,bio/hg19_CRYZ
bio/HMR_6885,bio/hg38_CRYZ,bio/hg19_CRYZ
bio/HMR_6826,bio/hg38_DIO3,bio/hg19_DIO3
bio/HMR_6827,bio/hg38_DIO3,bio/hg19_DIO3
bio/HMR_6826,bio/hg38_DIO2,bio/hg19_DIO2
bio/HMR_6827,bio/hg38_DIO2,bio/hg19_DIO2
bio/HMR_6834,bio/hg38_DIO2,bio/hg19_DIO2
bio/HMR_6835,bio/hg38_DIO2,bio/hg19_DIO2
bio/HMR_6840,bio/hg38_DIO2,bio/hg19_DIO2
bio/HMR_6841,bio/hg38_DIO2,bio/hg19_DIO2
bio/HMR_6848,bio/hg38_DIO2,bio/hg19_DIO2
bio/HMR_6849,bio/hg38_DIO2,bio/hg19_DIO2
bio/HMR_6854,bio/hg38_DIO2,bio/hg19_DIO2
bio/HMR_6855,bio/hg38_DIO2,bio/hg19_DIO2
bio/HMR_6826,bio/hg38_DIO1,bio/hg19_DIO1
bio/HMR_6827,bio/hg38_DIO1,bio/hg19_DIO1
bio/HMR_6834,bio/hg38_DIO1,bio/hg19_DIO1
bio/HMR_6835,bio/hg38_DIO1,bio/hg19_DIO1
bio/HMR_6840,bio/hg38_DIO1,bio/hg19_DIO1
bio/HMR_6841,bio/hg38_DIO1,bio/hg19_DIO1
bio/HMR_6848,bio/hg38_DIO1,bio/hg19_DIO1
bio/HMR_6849,bio/hg38_DIO1,bio/hg19_DIO1
bio/HMR_6854,bio/hg38_DIO1,bio/hg19_DIO1
bio/HMR_6855,bio/hg38_DIO1,bio/hg19_DIO1
bio/HMR_6829,bio/hg38_NDST1,bio/hg19_NDST1
bio/HMR_7216,bio/hg38_NDST1,bio/hg19_NDST1
bio/HMR_4549,bio/hg38_NDST1,bio/hg19_NDST1
bio/HMR_6829,bio/hg38_UST,bio/hg19_UST
bio/HMR_7510,bio/hg38_UST,bio/hg19_UST
bio/HMR_7534,bio/hg38_UST,bio/hg19_UST
bio/HMR_7538,bio/hg38_UST,bio/hg19_UST
bio/HMR_4549,bio/hg38_UST,bio/hg19_UST
bio/HMR_6829,bio/hg38_CHST10,bio/hg19_CHST10
bio/HMR_4549,bio/hg38_CHST10,bio/hg19_CHST10
bio/HMR_6829,bio/hg38_CHST8,bio/hg19_CHST8
bio/HMR_4549,bio/hg38_CHST8,bio/hg19_CHST8
bio/HMR_6829,bio/hg38_SULT4A1,bio/hg19_SULT4A1
bio/HMR_4549,bio/hg38_SULT4A1,bio/hg19_SULT4A1
bio/HMR_6829,bio/hg38_CHST5,bio/hg19_CHST5
bio/HMR_7339,bio/hg38_CHST5,bio/hg19_CHST5
bio/HMR_7342,bio/hg38_CHST5,bio/hg19_CHST5
bio/HMR_7345,bio/hg38_CHST5,bio/hg19_CHST5
bio/HMR_7348,bio/hg38_CHST5,bio/hg19_CHST5
bio/HMR_7351,bio/hg38_CHST5,bio/hg19_CHST5
bio/HMR_7354,bio/hg38_CHST5,bio/hg19_CHST5
bio/HMR_7357,bio/hg38_CHST5,bio/hg19_CHST5
bio/HMR_7360,bio/hg38_CHST5,bio/hg19_CHST5
bio/HMR_7363,bio/hg38_CHST5,bio/hg19_CHST5
bio/HMR_7366,bio/hg38_CHST5,bio/hg19_CHST5
bio/HMR_7369,bio/hg38_CHST5,bio/hg19_CHST5
bio/HMR_7447,bio/hg38_CHST5,bio/hg19_CHST5
bio/HMR_7450,bio/hg38_CHST5,bio/hg19_CHST5
bio/HMR_7476,bio/hg38_CHST5,bio/hg19_CHST5
bio/HMR_7479,bio/hg38_CHST5,bio/hg19_CHST5
bio/HMR_4549,bio/hg38_CHST5,bio/hg19_CHST5
bio/HMR_6829,bio/hg38_HS6ST1,bio/hg19_HS6ST1
bio/HMR_7219,bio/hg38_HS6ST1,bio/hg19_HS6ST1
bio/HMR_4549,bio/hg38_HS6ST1,bio/hg19_HS6ST1
bio/HMR_6829,bio/hg38_NDST4,bio/hg19_NDST4
