reactionID,metabolic_compartment_dcid
bio/TRPGLYLEUt,bio/trpglyleu_s
bio/EX_trpglyphe__91__e__93__,bio/trpglyphe_s
bio/TRPGLYPHEt,bio/trpglyphe_s
bio/EX_trpglyval__91__e__93__,bio/trpglyval_s
bio/TRPGLYVALt,bio/trpglyval_s
bio/EX_trphismet__91__e__93__,bio/trphismet_s
bio/TRPHISMETt,bio/trphismet_s
bio/EX_trpilelys__91__e__93__,bio/trpilelys_s
bio/TRPILELYSt,bio/trpilelys_s
bio/EX_trpiletrp__91__e__93__,bio/trpiletrp_s
bio/TRPILETRPt,bio/trpiletrp_s
bio/EX_trpleuval__91__e__93__,bio/trpleuval_s
bio/TRPLEUVALt,bio/trpleuval_s
bio/EX_trplys__91__e__93__,bio/trplys_s
bio/TRPLYSt,bio/trplys_s
bio/EX_trpmetarg__91__e__93__,bio/trpmetarg_s
bio/TRPMETARGt,bio/trpmetarg_s
bio/EX_trpmetval__91__e__93__,bio/trpmetval_s
bio/TRPMETVALt,bio/trpmetval_s
bio/EX_trpphe__91__e__93__,bio/trpphe_s
bio/TRPPHEt,bio/trpphe_s
bio/EX_trpprogly__91__e__93__,bio/trpprogly_s
bio/TRPPROGLYt,bio/trpprogly_s
bio/EX_trpproleu__91__e__93__,bio/trpproleu_s
bio/TRPPROLEUt,bio/trpproleu_s
bio/EX_trpproval__91__e__93__,bio/trpproval_s
bio/TRPPROVALt,bio/trpproval_s
bio/EX_trpsertyr__91__e__93__,bio/trpsertyr_s
bio/TRPSERTYRt,bio/trpsertyr_s
bio/EX_trpthrglu__91__e__93__,bio/trpthrglu_s
bio/TRPTHRGLUt,bio/trpthrglu_s
bio/EX_trpthrile__91__e__93__,bio/trpthrile_s
bio/TRPTHRILEt,bio/trpthrile_s
bio/EX_trpthrtyr__91__e__93__,bio/trpthrtyr_s
bio/TRPTHRTYRt,bio/trpthrtyr_s
bio/EX_trptyrgln__91__e__93__,bio/trptyrgln_s
bio/TRPTYRGLNt,bio/trptyrgln_s
bio/EX_trptyrtyr__91__e__93__,bio/trptyrtyr_s
bio/TRPTYRTYRt,bio/trptyrtyr_s
bio/EX_trpvalasp__91__e__93__,bio/trpvalasp_s
bio/TRPVALASPt,bio/trpvalasp_s
bio/EX_tyrala__91__e__93__,bio/tyrala_s
bio/TYRALAt,bio/tyrala_s
bio/EX_tyralaphe__91__e__93__,bio/tyralaphe_s
bio/TYRALAPHEt,bio/tyralaphe_s
bio/EX_tyrargglu__91__e__93__,bio/tyrargglu_s
bio/TYRARGGLUt,bio/tyrargglu_s
bio/EX_tyrargser__91__e__93__,bio/tyrargser_s
bio/TYRARGSERt,bio/tyrargser_s
bio/EX_tyrasparg__91__e__93__,bio/tyrasparg_s
bio/TYRASPARGt,bio/tyrasparg_s
bio/EX_tyrcysgly__91__e__93__,bio/tyrcysgly_s
bio/TYRCYSGLYt,bio/tyrcysgly_s
bio/EX_tyrcysthr__91__e__93__,bio/tyrcysthr_s
bio/TYRCYSTHRt,bio/tyrcysthr_s
bio/EX_tyrglu__91__e__93__,bio/tyrglu_s
bio/TYRGLUt,bio/tyrglu_s
bio/EX_tyrleuarg__91__e__93__,bio/tyrleuarg_s
bio/TYRLEUARGt,bio/tyrleuarg_s
bio/EX_tyrphetyr__91__e__93__,bio/tyrphetyr_s
bio/TYRPHETYRt,bio/tyrphetyr_s
bio/EX_tyrthr__91__e__93__,bio/tyrthr_s
bio/TYRTHRt,bio/tyrthr_s
bio/EX_tyrtrpphe__91__e__93__,bio/tyrtrpphe_s
bio/TYRTRPPHEt,bio/tyrtrpphe_s
bio/EX_tyrtyr__91__e__93__,bio/tyrtyr_s
bio/TYRTYRt,bio/tyrtyr_s
bio/EX_tyrvalmet__91__e__93__,bio/tyrvalmet_s
bio/TYRVALMETt,bio/tyrvalmet_s
bio/EX_valarggly__91__e__93__,bio/valarggly_s
bio/VALARGGLYt,bio/valarggly_s
bio/EX_valhisasn__91__e__93__,bio/valhisasn_s
bio/VALHISASNt,bio/valhisasn_s
bio/EX_valleuphe__91__e__93__,bio/valleuphe_s
bio/VALLEUPHEt,bio/valleuphe_s
bio/EX_vallystyr__91__e__93__,bio/vallystyr_s
bio/VALLYSTYRt,bio/vallystyr_s
bio/EX_valphearg__91__e__93__,bio/valphearg_s
bio/VALPHEARGt,bio/valphearg_s
bio/EX_valprotrp__91__e__93__,bio/valprotrp_s
bio/VALPROTRPt,bio/valprotrp_s
bio/EX_valserarg__91__e__93__,bio/valserarg_s
bio/VALSERARGt,bio/valserarg_s
bio/EX_valtrpphe__91__e__93__,bio/valtrpphe_s
bio/VALTRPPHEt,bio/valtrpphe_s
bio/EX_valtrpval__91__e__93__,bio/valtrpval_s
bio/VALTRPVALt,bio/valtrpval_s
bio/EX_valval__91__e__93__,bio/valval_s
bio/VALVALt,bio/valval_s
bio/EX_trpglyasp__91__e__93__,bio/trpglyasp_s
bio/TRPGLYASPt,bio/trpglyasp_s
bio/ALAARGCYSr,bio/alaargcys_c
bio/ALAARGGLYr,bio/alaarggly_c
bio/ALAASNLEUr,bio/alaasnleu_c
bio/ALAGLYLYSr,bio/alaglylys_c
bio/ALAHISALAr,bio/alahisala_c
bio/ALALYSTHRr,bio/alalysthr_c
bio/ARGALAPHEr,bio/argalaphe_c
bio/ARGALATHRr,bio/argalathr_c
bio/ARGARGr,bio/argarg_c
bio/ARGARGLYSr,bio/argarglys_c
bio/ARGARGMETr,bio/argargmet_c
bio/ARGCYSGLYr,bio/argcysgly_c
bio/ARGCYSSERr,bio/argcysser_c
bio/ARGGLUGLUr,bio/arggluglu_c
bio/ARGGLUPROr,bio/argglupro_c
bio/ARGHISTHRr,bio/arghisthr_c
bio/ARGLEUPHEr,bio/argleuphe_c
bio/ARGLYSASPr,bio/arglysasp_c
bio/ARGPHEARGr,bio/argphearg_c
bio/ARGPROMETr,bio/argpromet_c
bio/ARGPROTHRr,bio/argprothr_c
bio/ARGSERSERr,bio/argserser_c
bio/ARGTYRVALr,bio/argtyrval_c
bio/ARGVALCYSr,bio/argvalcys_c
bio/ARGVALTRPr,bio/argvaltrp_c
bio/ASNASNARGr,bio/asnasnarg_c
bio/ASNCYSCYSr,bio/asncyscys_c
bio/ASNMETPROr,bio/asnmetpro_c
bio/ASNPHEASPr,bio/asnpheasp_c
bio/ASNPHECYSr,bio/asnphecys_c
bio/ASNTYRGLYr,bio/asntyrgly_c
bio/ASNTYRPHEr,bio/asntyrphe_c
bio/ASNTYRTHRr,bio/asntyrthr_c
bio/ASPALAARGr,bio/aspalaarg_c
bio/ASPASNGLUr,bio/aspasnglu_c
bio/ASPGLUr,bio/aspglu_c
bio/ASPGLUPROr,bio/aspglupro_c
bio/ASPGLUTRPr,bio/aspglutrp_c
bio/ASPHISCYSr,bio/asphiscys_c
bio/ASPHISPROr,bio/asphispro_c
bio/ASPLYSGLUr,bio/asplysglu_c
bio/ASPLYSHISr,bio/asplyshis_c
bio/ASPMETASPr,bio/aspmetasp_c
bio/ASPPROLYSr,bio/aspprolys_c
bio/ASPVALASNr,bio/aspvalasn_c
bio/CYSASNMETr,bio/cysasnmet_c
bio/CYSASPPHEr,bio/cysaspphe_c
bio/CYSCYSr,bio/cyscys_c
bio/CYSGLNMETr,bio/cysglnmet_c
bio/CYSGLUHISr,bio/cysgluhis_c
bio/CYSGLUTRPr,bio/cysglutrp_c
bio/CYSLEUTHRr,bio/cysleuthr_c
bio/CYSSERMETr,bio/cyssermet_c
bio/CYSTYRASNr,bio/cystyrasn_c
bio/GLNASNGLNr,bio/glnasngln_c
bio/GLNHISHISr,bio/glnhishis_c
bio/GLNHISLYSr,bio/glnhislys_c
bio/GLNLYSLYSr,bio/glnlyslys_c
bio/GLNLYSTRPr,bio/glnlystrp_c
bio/GLNPROGLUr,bio/glnproglu_c
bio/GLNTRPGLUr,bio/glntrpglu_c
bio/GLNTYRLEUr,bio/glntyrleu_c
bio/GLUARGLEUr,bio/gluargleu_c
bio/GLUASNLEUr,bio/gluasnleu_c
bio/GLUGLUr,bio/gluglu_c
bio/GLUILELYSr,bio/gluilelys_c
bio/GLULEUr,bio/gluleu_c
bio/GLUMETr,bio/glumet_c
bio/GLUMETHISr,bio/glumethis_c
bio/GLUTHRr,bio/gluthr_c
bio/GLUTHRLYSr,bio/gluthrlys_c
bio/GLUTRPALAr,bio/glutrpala_c
bio/GLYHISASNr,bio/glyhisasn_c
bio/GLYHISLYSr,bio/glyhislys_c
bio/GLYLYSCYSr,bio/glylyscys_c
bio/GLYLYSPHEr,bio/glylysphe_c
bio/GLYTYRLYSr,bio/glytyrlys_c
bio/GLYVALHISr,bio/glyvalhis_c
bio/HISARGCYSr,bio/hisargcys_c
bio/HISARGSERr,bio/hisargser_c
bio/HISASPr,bio/hisasp_c
bio/HISCYSCYSr,bio/hiscyscys_c
bio/HISGLNALAr,bio/hisglnala_c
bio/HISGLUr,bio/hisglu_c
bio/HISGLUGLNr,bio/hisglugln_c
bio/HISGLYLYSr,bio/hisglylys_c
bio/HISHISLYSr,bio/hishislys_c
bio/HISLYSALAr,bio/hislysala_c
bio/HISLYSGLUr,bio/hislysglu_c
bio/HISLYSILEr,bio/hislysile_c
bio/HISLYSTHRr,bio/hislysthr_c
bio/HISLYSVALr,bio/hislysval_c
bio/HISMETr,bio/hismet_c
bio/HISMETGLNr,bio/hismetgln_c
bio/HISPHEARGr,bio/hisphearg_c
bio/HISPROLYSr,bio/hisprolys_c
bio/HISTRPHISr,bio/histrphis_c
bio/ILEARGILEr,bio/ileargile_c
bio/ILEASNHISr,bio/ileasnhis_c
bio/ILEASPr,bio/ileasp_c
bio/ILEGLNGLUr,bio/ileglnglu_c
bio/ILEGLYARGr,bio/ileglyarg_c
bio/ILEPROLYSr,bio/ileprolys_c
bio/ILESERARGr,bio/ileserarg_c
bio/ILETRPTYRr,bio/iletrptyr_c
bio/LEUALAARGr,bio/leualaarg_c
bio/LEUASNASPr,bio/leuasnasp_c
bio/LEUASPLYSr,bio/leuasplys_c
bio/LEULEUTRPr,bio/leuleutrp_c
bio/LEUPROr,bio/leupro_c
bio/LEUPROARGr,bio/leuproarg_c
bio/LEUSERTRPr,bio/leusertrp_c
bio/LEUTRPr,bio/leutrp_c
bio/LEUTRPARGr,bio/leutrparg_c
bio/LEUTYRTYRr,bio/leutyrtyr_c
bio/LEUVALr,bio/leuval_c
bio/LYSARGLEUr,bio/lysargleu_c
bio/LYSCYSHISr,bio/lyscyshis_c
bio/LYSGLNPHEr,bio/lysglnphe_c
bio/LYSGLUGLUr,bio/lysgluglu_c
bio/LYSLYSLYSr,bio/lyslyslys_c
bio/LYSPHEILEr,bio/lyspheile_c
bio/LYSTRPARGr,bio/lystrparg_c
bio/LYSTYRILEr,bio/lystyrile_c
bio/LYSVALPHEr,bio/lysvalphe_c
bio/LYSVALTRPr,bio/lysvaltrp_c
bio/METARGLEUr,bio/metargleu_c
bio/METASNTYRr,bio/metasntyr_c
bio/METGLNTYRr,bio/metglntyr_c
bio/METGLYARGr,bio/metglyarg_c
bio/METHISLYSr,bio/methislys_c
bio/METMETILEr,bio/metmetile_c
bio/METPHEARGr,bio/metphearg_c
bio/METTRPPHEr,bio/mettrpphe_c
bio/PHEASNMETr,bio/pheasnmet_c
bio/PHEASPr,bio/pheasp_c
bio/PHEGLNPHEr,bio/pheglnphe_c
bio/PHELEUr,bio/pheleu_c
bio/PHELEUASPr,bio/pheleuasp_c
bio/PHELEUHISr,bio/pheleuhis_c
bio/PHELYSALAr,bio/phelysala_c
bio/PHELYSPROr,bio/phelyspro_c
bio/PHEPHEr,bio/phephe_c
bio/PHEPHEASNr,bio/phepheasn_c
bio/PHEPHETHRr,bio/phephethr_c
bio/PHEPROARGr,bio/pheproarg_c
bio/PHESERTRPr,bio/phesertrp_c
bio/PHETHRLYSr,bio/phethrlys_c
bio/PHETRPLEUr,bio/phetrpleu_c
bio/PHETYRr,bio/phetyr_c
bio/PHETYRGLNr,bio/phetyrgln_c
bio/PHETYRLYSr,bio/phetyrlys_c
bio/PROARGASPr,bio/proargasp_c
bio/PROARGCYSr,bio/proargcys_c
bio/PROASNCYSr,bio/proasncys_c
bio/PROCYSr,bio/procys_c
bio/PROGLNPROr,bio/proglnpro_c
bio/PROGLULYSr,bio/proglulys_c
bio/PROHISr,bio/prohis_c
bio/PROHISTYRr,bio/prohistyr_c
bio/PROLEUARGr,bio/proleuarg_c
bio/PROLYSPROr,bio/prolyspro_c
bio/PROPHEr,bio/prophe_c
bio/PROPROARGr,bio/proproarg_c
bio/PROPROPROr,bio/propropro_c
bio/PROTRPLYSr,bio/protrplys_c
bio/PROTRPTHRr,bio/protrpthr_c
bio/PROVALGLNr,bio/provalgln_c
bio/SERARGALAr,bio/serargala_c
bio/SERARGTRPr,bio/serargtrp_c
bio/SERCYSARGr,bio/sercysarg_c
bio/SERGLYGLUr,bio/serglyglu_c
bio/SERLYSHISr,bio/serlyshis_c
bio/SERPHELYSr,bio/serphelys_c
bio/SERTRPHISr,bio/sertrphis_c
bio/THRARGTYRr,bio/thrargtyr_c
bio/THRASNTYRr,bio/thrasntyr_c
bio/THRGLNGLUr,bio/thrglnglu_c
bio/THRGLNTYRr,bio/thrglntyr_c
bio/THRHISHISr,bio/thrhishis_c
bio/THRILEARGr,bio/thrilearg_c
bio/THRMETARGr,bio/thrmetarg_c
bio/THRPHEARGr,bio/thrphearg_c
bio/THRSERARGr,bio/thrserarg_c
bio/THRTHRARGr,bio/thrthrarg_c
bio/THRTYRMETr,bio/thrtyrmet_c
bio/TRPALAPROr,bio/trpalapro_c
bio/TRPARGALAr,bio/trpargala_c
bio/TRPASPASPr,bio/trpaspasp_c
bio/TRPGLNGLNr,bio/trpglngln_c
bio/TRPGLUGLYr,bio/trpglugly_c
bio/TRPGLULEUr,bio/trpgluleu_c
bio/TRPGLUPROr,bio/trpglupro_c
bio/TRPGLUTYRr,bio/trpglutyr_c
bio/TRPGLYLEUr,bio/glyleu_c
bio/GLYLEUHYDROc,bio/glyleu_c
bio/TRPGLYPHEr,bio/glyphe_c
bio/GLYPHEHYc,bio/glyphe_c
bio/TRPGLYVALr,bio/trpglyval_c
bio/TRPHISMETr,bio/trphismet_c
bio/TRPILELYSr,bio/trpilelys_c
bio/TRPILETRPr,bio/trpiletrp_c
bio/TRPLEUVALr,bio/trpleuval_c
bio/TRPLYSr,bio/trplys_c
bio/TRPMETARGr,bio/trpmetarg_c
bio/TRPMETVALr,bio/trpmetval_c
bio/TRPPHEr,bio/trpphe_c
bio/TRPPROLEUr,bio/trpproleu_c
bio/TRPPROVALr,bio/trpproval_c
bio/TRPSERTYRr,bio/trpsertyr_c
bio/TRPTHRGLUr,bio/trpthrglu_c
bio/TRPTHRILEr,bio/trpthrile_c
bio/TRPTHRTYRr,bio/trpthrtyr_c
bio/TRPTYRGLNr,bio/trptyrgln_c
bio/TRPTYRTYRr,bio/trptyrtyr_c
bio/TRPVALASPr,bio/trpvalasp_c
bio/TYRALAr,bio/tyrala_c
bio/TYRALAPHEr,bio/tyralaphe_c
bio/TYRARGGLUr,bio/tyrargglu_c
bio/TYRARGSERr,bio/tyrargser_c
bio/TYRASPARGr,bio/tyrasparg_c
bio/TYRCYSGLYr,bio/tyrcysgly_c
bio/TYRCYSTHRr,bio/tyrcysthr_c
bio/TYRGLUr,bio/tyrglu_c
bio/TYRLEUARGr,bio/tyrleuarg_c
bio/TYRPHETYRr,bio/tyrphetyr_c
bio/TYRTHRr,bio/tyrthr_c
bio/TYRTRPPHEr,bio/tyrtrpphe_c
bio/TYRTYRr,bio/tyrtyr_c
bio/TYRVALMETr,bio/tyrvalmet_c
bio/VALARGGLYr,bio/valarggly_c
bio/VALHISASNr,bio/valhisasn_c
bio/VALLEUPHEr,bio/valleuphe_c
bio/VALLYSTYRr,bio/vallystyr_c
bio/VALPHEARGr,bio/valphearg_c
bio/VALPROTRPr,bio/valprotrp_c
bio/VALSERARGr,bio/valserarg_c
bio/VALTRPPHEr,bio/valtrpphe_c
bio/VALTRPVALr,bio/valtrpval_c
bio/VALVALr,bio/valval_c
bio/TRPGLYASPr,bio/trpglyasp_c
bio/EX_sphmyln_hs__91__e__93__,bio/m02908s
bio/SPHMYLNtl2,bio/m02908s
bio/XOLEST183tl,bio/xolest183_hs_c
bio/XOLEST182tl,bio/xolest182_hs_c
bio/XOLEST181tl,bio/xolest181_hs_c
bio/XOLEST205tl,bio/xolest205_hs_c
bio/XOLEST204tl,bio/xolest204_hs_c
bio/XOLEST226tl,bio/xolest226_hs_c
bio/BGLYtm,bio/m02123m
bio/PHEACGLYtm,bio/pheacgly_m
bio/HXAt1,bio/hxa_m
bio/HXAt2,bio/hxa_p
bio/HXAt3,bio/hxa_c
bio/EX_hxa__91__e__93__,bio/hxa_s
bio/TTDCEAc,bio/ttdceacoa_c
bio/GNCORE1te,bio/m01954c
bio/LHCYSTIN,bio/Lhcystin_c
bio/LHCYSTINt,bio/Lhcystin_c
bio/EX_Lhcystin__91__e__93__,bio/Lhcystin_s
bio/ACNAMt2,bio/m02543s
bio/EX_acnam__91__e__93__,bio/m02543s
bio/BANDMT,bio/band_c
bio/DKMPPD2,bio/dhmtp_c
bio/GALAMtr,bio/galam_s
bio/EX_galam__91__e__93__,bio/galam_s
bio/MK10t,bio/mqn10_c
bio/MK11t,bio/mqn11_c
bio/MK7t,bio/mqn7_c
bio/MK9t,bio/mqn9_c
bio/S2L2N2M2Mt,bio/m01651s
bio/EX_s2l2n2m2m__91__e__93__,bio/m01651s
bio/EX_core4__91__e__93__,bio/m01609s
bio/EX_f1a__91__e__93__,bio/m01801s
bio/F1Ate,bio/m01801s
bio/F1Ate2,bio/m01801s
bio/EX_gncore1__91__e__93__,bio/m01954s
bio/EX_mqn10__91__e__93__,bio/mqn10_s
bio/EX_mqn11__91__e__93__,bio/mqn11_s
bio/EX_mqn7__91__e__93__,bio/mqn7_s
bio/EX_mqn9__91__e__93__,bio/mqn9_s
bio/EX_lpam__91__e__93__,bio/m02393s
bio/LPAMt,bio/m02393s
bio/EX_acgal__91__e__93__,bio/m02525s
bio/EX_pcreat__91__e__93__,bio/m01620s
bio/EX_HC00342__91__e__93__,bio/m01580s
bio/EX_C08261__91__e__93__,bio/m01372s
bio/EX_pa_hs__91__e__93__,bio/m02733s
bio/EX_CE2934__91__e__93__,bio/m02654s
bio/GNCORE1t,bio/m01954g
bio/LPAMtm,bio/m02393c
bio/CE2934t,bio/m02654c
bio/EX_dxtrn__91__e__93__,bio/m01991s
bio/EX_dhcholestanate__91__e__93__,bio/m00758s
bio/EX_thcholstoic__91__e__93__,bio/m00752s
bio/EX_xol7ah3__91__e__93__,bio/m01093s
bio/EX_xol7aone__91__e__93__,bio/m01182s
bio/EX_xoldiolone__91__e__93__,bio/m01178s
bio/EX_7klitchol__91__e__93__,bio/7klitchol_s
bio/EX_2obut__91__e__93__,bio/m00671s
bio/2OBUTt,bio/m00671s
bio/EX_glutar__91__e__93__,bio/glutar_s
bio/EX_glcn__91__e__93__,bio/m01683s
bio/EHGLAT,bio/m02358c
bio/EX_glyleu__91__e__93__,bio/glyleu_s
bio/GLYLEUPEPT1tc,bio/glyleu_s
bio/EX_ind3ac__91__e__93__,bio/m02169s
bio/EX_galt__91__e__93__,bio/m01909s
bio/EX_glcr__91__e__93__,bio/m01681s
bio/GLCRt1,bio/m01681s
bio/EX_malthx__91__e__93__,bio/malthx_s
bio/MICITDr,bio/2mcacn_c
bio/EX_4hbz__91__e__93__,bio/m00995s
bio/EX_34dhpha__91__e__93__,bio/m00729s
bio/EX_mqn8__91__e__93__,bio/mqn8_s
bio/MK8t,bio/mqn8_c
bio/EX_ch4s__91__e__93__,bio/ch4s_s
bio/EX_phpyr__91__e__93__,bio/m02725s
bio/PHPYRte,bio/m02725s
bio/EX_tym__91__e__93__,bio/m03099s
bio/EX_2hyoxplac__91__e__93__,bio/m00654s
bio/EX_lanost__91__e__93__,bio/m02336s
bio/PHPYRtm,bio/m02725m
bio/3MOX4HOXMtm,bio/m03136m
bio/3MOX4HOXMte,bio/m03136c
bio/EX_3mox4hoxm__91__e__93__,bio/m03136s
bio/EX_glx__91__e__93__,bio/m02007s
bio/CE4970tm,bio/m00664m
bio/CE4970te,bio/m00664c
bio/EX_CE4970__91__e__93__,bio/m00664s
bio/CE2026te,bio/m00825c
bio/EX_CE2026__91__e__93__,bio/m00825s
bio/CE4968te,bio/m02190c
bio/EX_CE4968__91__e__93__,bio/m02190s
bio/ACTYRtc,bio/actyr_m
bio/ACTYRte,bio/actyr_c
bio/EX_actyr__91__e__93__,bio/actyr_s
bio/SUCACETOc,bio/sucacetat_c
bio/SUCACETOte,bio/sucaceto_c
bio/EX_sucaceto__91__e__93__,bio/sucaceto_s
bio/VANILLACc,bio/vanilpyr_c
bio/NACVANALAm,bio/m00830m
bio/NACVANALAtm,bio/nacvanala_m
bio/NACVANALAte,bio/nacvanala_c
bio/VANILLACte,bio/vanillac_c
bio/EX_vanillac__91__e__93__,bio/vanillac_s
bio/EX_nacvanala__91__e__93__,bio/nacvanala_s
bio/2H3MVte,bio/2h3mv_c
bio/EX_2h3mv__91__e__93__,bio/2h3mv_s
bio/2HIVte,bio/2hiv_c
bio/EX_2hiv__91__e__93__,bio/2hiv_s
bio/2M3HBUtm,bio/2m3hbu_m
bio/2M3HBUte,bio/2m3hbu_c
bio/EX_2m3hbu__91__e__93__,bio/2m3hbu_s
bio/2M3OVACm,bio/2m3ovcoa_m
bio/2M3OVACtm,bio/2m3ovac_m
bio/2M3HVACc,bio/2m3ovac_c
bio/2M3HVACte,bio/2m3hvac_c
bio/EX_2m3hvac__91__e__93__,bio/2m3hvac_s
bio/3H3MGLTte,bio/3h3mglt_c
bio/EX_3h3mglt__91__e__93__,bio/3h3mglt_s
bio/3MGLUTACtm,bio/3mglutac_m
bio/3MGLUTACte,bio/3mglutac_c
bio/3MGLUTRc,bio/3mglutac_c
bio/EX_3mglutac__91__e__93__,bio/3mglutac_s
bio/3MGLUTRte,bio/3mglutr_c
bio/EX_3mglutr__91__e__93__,bio/3mglutr_s
bio/PPIOGLYtm,bio/ppiogly_m
bio/PPIOGLYte,bio/ppiogly_c
bio/EX_ppiogly__91__e__93__,bio/ppiogly_s
bio/MVLACte,bio/mvlac_c
bio/EX_mvlac__91__e__93__,bio/mvlac_s
bio/TIGGLYtm,bio/tiggly_m
bio/TIGGLYte,bio/tiggly_c
bio/EX_tiggly__91__e__93__,bio/tiggly_s
bio/3HGLUTCOAm,bio/td2glutrcoa_m
bio/3OHGLUTACm,bio/3hglutcoa_m
bio/3OHGLUTACtm,bio/3ohglutac_m
bio/3OHGLUTACte,bio/3ohglutac_c
bio/3OHGLUTACOAT3t,bio/3ohglutac_c
bio/EX_3ohglutac__91__e__93__,bio/3ohglutac_s
bio/GLUTCONm,bio/glutacoa_m
bio/GLUTCONtm,bio/glutcon_m
bio/GLUTCONte,bio/glutcon_c
bio/EX_glutcon__91__e__93__,bio/glutcon_s
bio/3HIVActm,bio/3hivac_m
bio/3HIVActe,bio/3hivac_c
bio/EX_3hivac__91__e__93__,bio/3hivac_s
bio/3HADPACx,bio/3hadicoa_p
bio/3HADPACtxc,bio/3hadpac_p
bio/3HADPACte,bio/3hadpac_c
bio/EX_3hadpac__91__e__93__,bio/3hadpac_s
bio/3OHSEBACx,bio/3ohsebcoa_p
bio/3OHSEBACtxc,bio/3ohsebac_p
bio/3OHSEBACte,bio/3ohsebac_c
bio/EX_3ohsebac__91__e__93__,bio/3ohsebac_s
bio/3OHSUBACx,bio/3ohsubcoa_p
bio/3OHSUBACtxc,bio/3ohsubac_p
bio/3OHSUBACte,bio/3ohsubac_c
bio/EX_3ohsubac__91__e__93__,bio/3ohsubac_s
bio/5OHHEXAc,bio/m02120c
bio/5OHHEXAte,bio/5ohhexa_c
bio/EX_5ohhexa__91__e__93__,bio/5ohhexa_s
bio/7OHOCTAc,bio/m02642c
bio/7OHOCTAte,bio/7ohocata_c
bio/EX_7ohocata__91__e__93__,bio/7ohocata_s
bio/ETHMALACc,bio/ethmalcoa_c
bio/METHSUCCOAc,bio/ethmalcoa_c
bio/ETHMALACte,bio/ethmalac_c
bio/EX_ethmalac__91__e__93__,bio/ethmalac_s
bio/HEXGLYte,bio/hexgly_c
bio/EX_hexgly__91__e__93__,bio/hexgly_s
bio/METHSUCC,bio/methsuccoa_c
bio/METHSUCCte,bio/methsucc_c
bio/EX_methsucc__91__e__93__,bio/methsucc_s
bio/SUBGLYte,bio/subgly_c
bio/EX_subgly__91__e__93__,bio/subgly_s
bio/4OHBUTtmc,bio/4ohbut_m
bio/4OHBUTtce,bio/4ohbut_c
bio/EX_4ohbut__91__e__93__,bio/4ohbut_s
bio/CE1243UPKt,bio/m00308s
bio/EX_CE1243__91__e__93__,bio/m00308s
bio/PAILPALM_HSSECt,bio/pailpalm_hs_c
bio/PAILR_HSSECt,bio/pailar_hs_c
bio/PAILSTE_HSSECt,bio/pailste_hs_c
bio/PCHLN225_HSABCt,bio/pcholn226_hs_c
bio/PCHOL2LINL_HSABCt,bio/pchol2linl_hs_c
bio/PCHOL2OLE_HSABCt,bio/pchol2ole_hs_c
bio/PCHOL2STE_HSABCt,bio/pchol2ste_hs_c
bio/PCHOLAR_HSABCt,bio/pcholar_hs_c
bio/PCHOLDOC_HSABCt,bio/pcholdoc_hs_c
bio/PCHOLEIC_HSABCt,bio/pcholeic_hs_c
bio/PCHOLET_HSABCt,bio/pcholet_hs_c
bio/PCHOLHEP_HSABCt,bio/pcholhep_hs_c
bio/PCHOLLINL_HSABCt,bio/pchollinl_hs_c
bio/PCHOLMYR_HsABCt,bio/pcholmyr_hs_c
bio/PCHOLN15_HSABCt,bio/pcholn15_hs_c
bio/PCHOLN183_HSABCt,bio/pcholn183_hs_c
bio/PCHOLN1836_HSABCt,bio/pcholn1836_hs_c
bio/PCHOLN19_HSABCt,bio/pcholn19_hs_c
bio/PCHOLN201_HSABCt,bio/pcholn201_hs_c
bio/PCHOLN203_HSABCt,bio/pcholn203_hs_c
bio/PCHOLN204_HSABCt,bio/pcholn204_hs_c
bio/PCHOLN205_HSABCt,bio/pcholn205_hs_c
bio/PCHOLN224_HSABCt,bio/pcholn224_hs_c
bio/PCHOLN225_HSABCt,bio/pcholn225_hs_c
bio/PCHOLN2254_HSABCt,bio/pcholn2254_hs_c
bio/PCHOLN264_HSABCt,bio/pcholn24_hs_c
bio/PCHOLOLE_HSABCt,bio/pcholole_hs_c
bio/PCHOLPALME__45__HSABCt,bio/pcholpalme_hs_c
bio/PCHOLSTE_HSABCt,bio/pcholste_hs_c
bio/PE12_HSABCt,bio/pe12_hs_c
bio/Pe13_HSABCt,bio/pe13_hs_c
bio/PE14_HSABCt,bio/pe14_hs_c
bio/PE15_HSABCt,bio/pe15_hs_c
bio/PE161_HSABCt,bio/pe161_hs_c
bio/PE17_HSABCt,bio/pe17_hs_c
bio/PE203_HSABCt,bio/pe203_hs_c
bio/PE226_HSABCt,bio/pe226_hs_c
bio/PE2LINL_HSABCt,bio/pe2linl_hs_c
bio/PEAR_HSABCt,bio/pear_hs_c
bio/PEDH203_HSABCt,bio/pedh203_hs_c
bio/PELINL_HSABCt,bio/pelinl_hs_c
bio/PELPALM_HSABCt,bio/pepalm_hs_c
bio/PEOLE_HSABCt,bio/peole_hs_c
bio/PEPALM_HSASBCt,bio/pcholpalm_hs_c
bio/PESTE_HSABCt,bio/peste_hs_c
bio/SPHMYLN180241_hs_SECt,bio/sphmyln180241_hs_c
bio/SPHMYLN180241_hs_ATPt,bio/sphmyln180241_hs_c
bio/SPHMYLN18114_hs_SECt,bio/sphmyln18114_hs_c
bio/SPHMYLN18114_hs_ATPt,bio/sphmyln18114_hs_c
