reactionID,metabolic_compartment_dcid
bio/BGLUTCHLe,bio/gltcho_s
bio/BGLUTDECHOe,bio/gltdechol_s
bio/CBLTDe,bio/m01600s
bio/CBLtle,bio/m01600c
bio/GLYGLYPEPT1tc,bio/glygly_c
bio/GLYPHEPEPT1tc,bio/glyphe_c
bio/GLYPROPEPT1tc,bio/glypro_c
bio/GLYSARPEPT1tc,bio/glysar_c
bio/GUMDCHAe,bio/gumdchac_s
bio/GUMGCHLe,bio/gumgchol_s
bio/GUMTCHOLe,bio/gumtchol_s
bio/HPETFABP1tc,bio/m01042r
bio/LEUGLYPEPT1tc,bio/leugly_c
bio/LEULEUPEPT1tc,bio/leuleu_c
bio/PECDCHe,bio/pectindchac_s
bio/PECGCHLe,bio/pectingchol_s
bio/PECTCHLe,bio/pectintchol_s
bio/PNTORDe,bio/m02680s
bio/PNTEHe,bio/m02680s
bio/PROGLYPEPT1tc,bio/progly_c
bio/PSYGCHe,bio/psylchol_s
bio/PSYTCHe,bio/psyltchol_s
bio/PSYTDECHe,bio/psyltdechol_s
bio/THMATPe,bio/m02982s
bio/VITKtl,bio/m02744s
bio/1a25DHVITD3TRn,bio/m01417n
bio/4ABUTtcn,bio/m00970n
bio/4HPROLTASCT1,bio/m03037s
bio/ASPDTDe,bio/m01641s
bio/CYSAMOe,bio/m02157s
bio/Coqe,bio/m03103c
bio/DPCOAPPe,bio/m02741s
bio/FADDPle,bio/m01828s
bio/G6PDH2c,bio/m01961c
bio/HYPTROXe,bio/m02961s
bio/TAURCHAe,bio/m02961s
bio/LAPCOAe,bio/m01674s
bio/PTPATe,bio/m01674s
bio/PAN4PPe,bio/m02679s
bio/PNTEHe,bio/m01627s
bio/PRO_Dtde,bio/m01742s
bio/Q10H2e,bio/m03102s
bio/RPEc,bio/m01761c
bio/SFCYSc,bio/slfcys_c
bio/SFCYSe,bio/slfcys_s
bio/AICARte,bio/m01304c
bio/PEPtr,bio/m02696s
bio/HKYNRtr,bio/m00788c
bio/OROT5Ptr,bio/m02660c
bio/DHEASABCCte,bio/m01659s
bio/ESTROSABCCte,bio/m01789s
bio/PGLYCABCte,bio/m02715s
bio/PSHSABCtc,bio/m02808s
bio/ARGSUCte,bio/m01366s
bio/ACRNte,bio/m02634s
bio/PCRNte,bio/m02657s
bio/HC02149td,bio/m02657s
bio/LNELDCCRNte,bio/m00105s
bio/ODECRNte,bio/m02639s
bio/STCRNte,bio/m02940s
bio/PMTCRNte,bio/m02411s
bio/HDCECRNte,bio/m02676s
bio/PCREATte,bio/m01620s
bio/HC00342te,bio/m01580s
bio/C08261te,bio/m01372s
bio/BGLYte,bio/m02123s
bio/ALPA_HSx,bio/alpa_hs_p
bio/15KPROSTGF2c,bio/15kprostgf2_c
bio/PROSTGI2c,bio/15kprostgf2_c
bio/ADPOHc,bio/adpoh_c
bio/AND19ONEc,bio/and19one_c
bio/DESAT14_9,bio/ttdceacoa_c
bio/21HPRGNLONE,bio/21hprgnlone_c
bio/3MHISc,bio/3mhis_c
bio/3MHISt2,bio/3mhis_c
bio/3MHISt3,bio/3mhis_c
bio/HMCRNc,bio/hmcr_c
bio/PHACGLYc,bio/phacgly_c
bio/CE4843HYDc,bio/eidi1114ac_c
bio/HXCOAc,bio/hxa_c
bio/HXAt1,bio/hxa_c
bio/HXAt2,bio/hxa_c
bio/TETDECA511ACc,bio/tetdeca511ac_c
bio/GPDDACHOL,bio/glyc2p_c
bio/HMCARNc,bio/hmcarn_c
bio/METTRANSc,bio/4mtob_c
bio/METDECARc,bio/3mtp_c
bio/3MTPte,bio/3mtp_s
bio/ELAIDCRNte,bio/m00126s
bio/ELAIDCRNtd,bio/m00126s
bio/LNLCCRNNAt,bio/m02388s
bio/LNLCCRNtd,bio/m02388s
bio/PHLACHt,bio/phlac_s
bio/15HPETATP,bio/m00380s
bio/15KPROSTGF2t,bio/15kprostgf2_s
bio/21HPRGNLONEt1,bio/21hprgnlone_s
bio/21HPRGNLONEt2,bio/21hprgnlone_s
bio/2OXOADPt,bio/m00670s
bio/34HPLte,bio/m01004s
bio/3HMPtd,bio/m00784s
bio/3HPPNOHGLUCte,bio/3hpppnohgluc_s
bio/3HPPPNOHc,bio/3hpppnoh_c
bio/3HPPt,bio/m02142s
bio/3MHISt1,bio/3mhis_s
bio/3MOXTYRt,bio/m00821s
bio/3MOXTYRESSte,bio/m00821s
bio/3UIBtd,bio/m00922s
bio/4TMEABUTNt1,bio/m01922s
bio/4TMEABUTNt2,bio/m01922s
bio/56DTHMt,bio/m01705s
bio/56DTHMtd,bio/m01705s
bio/56DURAt,bio/m01052s
bio/56DURAtd,bio/m01052s
bio/5AOPt,bio/m01074s
bio/5HPETATP,bio/m01042s
bio/5HPETtd,bio/m01042s
bio/7DHCHSTEROLt,bio/m02805s
bio/7DHCHSTEROLtd,bio/m02805s
bio/ABT_Dt,bio/abt_D_c
bio/ABT_Dt2,bio/abt_D_c
bio/ACGLUtd,bio/m02536s
bio/ACGLYtc,bio/acgly_c
bio/ACGLYte,bio/acgly_s
bio/ACLYSt,bio/aclys_s
bio/ACLYStm,bio/aclys_c
bio/ACORNt,bio/m02546s
bio/ACTHRtc,bio/acthr_L_c
bio/ACTHRte,bio/acthr_L_s
bio/ADPACtd,bio/adpac_s
bio/ADPOHt,bio/adpoh_s
bio/ALLTNt,bio/m01313s
bio/AMETt,bio/m02877s
bio/AND19ONEt,bio/and19one_s
bio/BILIVERDt,bio/m01399s
bio/C02356t,bio/m00169s
bio/C02712te,bio/m02540s
bio/C02712tm,bio/m02540m
bio/C03990ATP,bio/m02402s
bio/C03990t,bio/m02402s
bio/C04483t1,bio/m00745s
bio/C04483t2,bio/m00745s
bio/C04717ATP,bio/m00337s
bio/C04717td,bio/m00337s
bio/C04805ATP,bio/m01040s
bio/C04805td,bio/m01040s
bio/C05463t1,bio/m02964s
bio/C05463t2,bio/m02964s
bio/C05957t,bio/m02796s
bio/C05957td,bio/m02796s
bio/C06314t,bio/m02395s
bio/C06315t,bio/m02396s
bio/C11695td,bio/m01335s
bio/C14768ATP,bio/m01054s
bio/C14768td,bio/m01054s
bio/C14769td1,bio/m01209s
bio/C14769td2,bio/m01209s
bio/C14770ATP,bio/m00279s
bio/C14771ATP,bio/m00366s
bio/C14825ATP,bio/m01216s
bio/C14825td,bio/m01216s
bio/C14826ATP,bio/m00305s
bio/C14826td,bio/m00305s
bio/CE0955te,bio/m01168s
bio/CE1243ATP,bio/m00308s
bio/CE1273t1,bio/m01087s
bio/CE1273t2,bio/m01087s
bio/CE1297t,bio/CE1297_s
bio/CE1297td,bio/CE1297_s
bio/CE1554t,bio/m02530s
bio/CE1556td,bio/m02531s
bio/CE2028t,bio/m01392s
bio/CE2445t,bio/m01172s
bio/CE2516t,bio/CE2516_s
bio/CE2537ATP,bio/m00378s
bio/CE4843t,bio/eidi1114ac_s
bio/CE4843td,bio/eidi1114ac_s
bio/CE5304t,bio/m00384s
bio/CE6031t,bio/m01337s
bio/CE6247t,bio/m01047s
bio/CE7082ATP,bio/m00376s
bio/CE7083t,bio/m02365s
bio/CE7172ATP,bio/m00365s
bio/CORTSNt,bio/m01616s
bio/DODECANACt,bio/dodecanac_s
bio/DODECANACtd,bio/dodecanac_s
bio/FORGLUt,bio/m02574s
bio/GALTt,bio/m01909s
bio/GLYACm,bio/acgly_m
bio/LYSACm,bio/aclys_m
bio/GLYC2Pte,bio/glyc2p_s
bio/GLYCLTtd,bio/m01998s
bio/HC00900t1,bio/m02479s
bio/HC00900t2,bio/m02479s
bio/HC00900t3,bio/m02479s
bio/HC00900t4,bio/m02479s
bio/HEXDIACATP,bio/hexdiac_s
bio/HEXDIACtd,bio/hexdiac_s
bio/HGENTISt,bio/m02135s
bio/HMCARNt,bio/hmcarn_s
bio/HMCRNt,bio/hmcr_s
bio/HPPPNte,bio/3hpppn_c
bio/HXCOAm,bio/hxa_m
bio/HXCOAte,bio/m02122s
bio/HXCOAtx,bio/m02122c
bio/HXCOAx,bio/hxa_p
bio/IND3ACt,bio/m02169s
bio/LEUKTRB4WCOOHt,bio/m00585s
bio/LEUKTRB4WOHt,bio/m00599s
bio/LPIPECOLt,bio/m02413s
bio/LTHSTRLABCt,bio/m02343s
bio/LTHSTRLt,bio/m02343s
bio/MEV_Rt,bio/m00167s
bio/NACASPt,bio/m02532s
bio/NWHARGtd,bio/m02497s
bio/OAAt,bio/m02633s
bio/pac,bio/m02720s
bio/PCOLLG5HLYStd,bio/m02381s
bio/PSERtr,bio/m00916s
bio/SACCRP_Ltm,bio/m02868s
bio/SEBACIDtd,bio/sebacid_s
bio/SUBEACtd,bio/subeac_s
bio/TETDECA511ACt,bio/tetdeca511ac_s
bio/TETDECA511ACtd,bio/tetdeca511ac_s
bio/THRACm,bio/acthr_L_m
bio/THRNTt,bio/m02992s
bio/TMLYStd,bio/m02517s
bio/TXB2c,bio/txb2_c
bio/TXB2t,bio/txb2_s
bio/URCANt,bio/m03124s
bio/WHARACHDt,bio/m00270s
bio/WHARACHDtd,bio/m00270s
bio/ACILEm,bio/acile_L_m
bio/ACILEtm,bio/acile_L_c
bio/ACILEte,bio/acile_L_s
bio/ACLEUm,bio/acleu_L_m
bio/ACLEUtm,bio/acleu_L_c
bio/ACLEUte,bio/acleu_L_s
bio/ACHOMtm,bio/achom_L_c
bio/ACHOMte,bio/achom_L_s
bio/PHACGLYt,bio/phacgly_s
bio/3HPPPNOHGLUCc,bio/3hpppnohgluc_c
bio/ACHOMm,bio/achom_L_m
bio/7KLITCHOLc,bio/7klitchol_c
bio/URSCHOLCOAc,bio/urscholcoa_c
bio/HC02195te,bio/m02966s
bio/HC02196te,bio/m02004s
bio/HC02194te,bio/m03129s
bio/HC02220te,bio/m02950s
bio/BZCOAFm,bio/bzcoa_m
bio/BGLYFm,bio/m02123m
bio/GLYNATm,bio/pheacgly_m
bio/PHEACGLYsec,bio/pheacgly_s
bio/PCSF,bio/pcs_c
bio/PCSup,bio/pcs_c
bio/INDOXYLF,bio/indoxyl_c
bio/INDSF,bio/inds_c
bio/INDSt,bio/inds_c
bio/INDOLEup,bio/indole_c
bio/PCRESOLup,bio/pcresol_c
bio/PCSsec,bio/pcs_s
bio/3HCINNMup,bio/3hcinnm_c
bio/3HCINNMsec,bio/3hcinnm_s
bio/3HPPAup,bio/3hppa_c
bio/3HPPAsec,bio/3hppa_s
bio/TREt,bio/m03039c
bio/C05300t,bio/m00400s
bio/RETINALt,bio/m02832s
bio/MALTTTRt,bio/maltttr_c
bio/LEULEUt,bio/leuleu_s
bio/GLYPROt,bio/glypro_s
bio/PROGLyt,bio/progly_s
bio/DHBPTt,bio/m01698s
bio/THBPTt,bio/m02978s
bio/ALAARGCYSt,bio/alaargcys_c
bio/ALAARGGLYt,bio/alaarggly_c
bio/ALAASNLEUt,bio/alaasnleu_c
bio/ALAGLYLYSt,bio/alaglylys_c
bio/ALAHISALAt,bio/alahisala_c
bio/ALALYSTHRt,bio/alalysthr_c
bio/ARGALAALAt,bio/argalaala_c
bio/ARGALAALAr,bio/argalaala_c
bio/ARGALAPHEt,bio/argalaphe_c
bio/ARGALATHRt,bio/argalathr_c
bio/ARGARGt,bio/argarg_c
bio/ARGARGLYSt,bio/argarglys_c
bio/ARGARGMETt,bio/argargmet_c
bio/ARGCYSGLYt,bio/argcysgly_c
bio/ARGCYSSERt,bio/argcysser_c
bio/ARGGLUGLUt,bio/arggluglu_c
bio/ARGGLUPROt,bio/argglupro_c
bio/ARGGLYGLYt,bio/argglygly_c
bio/ARGGLYGLYr,bio/argglygly_c
bio/ARGHISTHRt,bio/arghisthr_c
bio/ARGLEUPHEt,bio/argleuphe_c
bio/ARGLYSASPt,bio/arglysasp_c
bio/ARGPHEARGt,bio/argphearg_c
bio/ARGPROMETt,bio/argpromet_c
bio/ARGPROTHRt,bio/argprothr_c
bio/ARGSERSERt,bio/argserser_c
bio/ARGTYRVALt,bio/argtyrval_c
bio/ARGVALCYSt,bio/argvalcys_c
bio/ARGVALTRPt,bio/argvaltrp_c
bio/ASNASNARGt,bio/asnasnarg_c
bio/ASNCYSCYSt,bio/asncyscys_c
bio/ASNMETPROt,bio/asnmetpro_c
bio/ASNPHEASPt,bio/asnpheasp_c
bio/ASNPHECYSt,bio/asnphecys_c
bio/ASNTYRGLYt,bio/asntyrgly_c
bio/ASNTYRPHEt,bio/asntyrphe_c
bio/ASNTYRTHRt,bio/asntyrthr_c
bio/ASPALAARGt,bio/aspalaarg_c
bio/ASPASNGLUt,bio/aspasnglu_c
bio/ASPGLUt,bio/aspglu_c
bio/ASPGLUPROt,bio/aspglupro_c
bio/ASPGLUTRPt,bio/aspglutrp_c
bio/ASPHISCYSt,bio/asphiscys_c
bio/ASPHISPROt,bio/asphispro_c
bio/ASPLYSGLUt,bio/asplysglu_c
bio/ASPLYSHISt,bio/asplyshis_c
bio/ASPMETASPt,bio/aspmetasp_c
bio/ASPPROLYSt,bio/aspprolys_c
bio/ASPVALASNt,bio/aspvalasn_c
bio/CYSASNMETt,bio/cysasnmet_c
bio/CYSASPPHEt,bio/cysaspphe_c
bio/CYSCYSt,bio/cyscys_c
bio/CYSGLNMETt,bio/cysglnmet_c
bio/CYSGLUHISt,bio/cysgluhis_c
bio/CYSGLUTRPt,bio/cysglutrp_c
bio/CYSLEUTHRt,bio/cysleuthr_c
bio/CYSSERMETt,bio/cyssermet_c
bio/CYSTYRASNt,bio/cystyrasn_c
bio/GLNASNGLNt,bio/glnasngln_c
bio/GLNHISHISt,bio/glnhishis_c
bio/GLNHISLYSt,bio/glnhislys_c
bio/GLNLYSLYSt,bio/glnlyslys_c
bio/GLNLYSTRPt,bio/glnlystrp_c
bio/GLNPROGLUt,bio/glnproglu_c
bio/GLNTRPGLUt,bio/glntrpglu_c
bio/GLNTYRLEUt,bio/glntyrleu_c
bio/GLUARGLEUt,bio/gluargleu_c
bio/GLUASNLEUt,bio/gluasnleu_c
bio/GLUGLUt,bio/gluglu_c
bio/GLUILELYSt,bio/gluilelys_c
bio/GLULEUt,bio/gluleu_c
bio/GLUMETt,bio/glumet_c
bio/GLUMETHISt,bio/glumethis_c
bio/GLUTHRt,bio/gluthr_c
bio/GLUTHRLYSt,bio/gluthrlys_c
bio/GLUTRPALAt,bio/glutrpala_c
bio/GLYHISASNt,bio/glyhisasn_c
bio/GLYHISLYSt,bio/glyhislys_c
bio/GLYLYSCYSt,bio/glylyscys_c
bio/GLYLYSPHEt,bio/glylysphe_c
bio/GLYTYRLYSt,bio/glytyrlys_c
bio/GLYVALHISt,bio/glyvalhis_c
bio/HISARGCYSt,bio/hisargcys_c
bio/HISARGSERt,bio/hisargser_c
bio/HISASPt,bio/hisasp_c
bio/HISCYSCYSt,bio/hiscyscys_c
bio/HISGLNALAt,bio/hisglnala_c
bio/HISGLUt,bio/hisglu_c
bio/HISGLUGLNt,bio/hisglugln_c
bio/HISGLYLYSt,bio/hisglylys_c
bio/HISHISLYSt,bio/hishislys_c
bio/HISLYSALAt,bio/hislysala_c
bio/HISLYSGLUt,bio/hislysglu_c
bio/HISLYSILEt,bio/hislysile_c
bio/HISLYSTHRt,bio/hislysthr_c
bio/HISLYSVALt,bio/hislysval_c
bio/HISMETt,bio/hismet_c
bio/HISMETGLNt,bio/hismetgln_c
bio/HISPHEARGt,bio/hisphearg_c
bio/HISPROLYSt,bio/hisprolys_c
bio/HISTRPHISt,bio/histrphis_c
bio/ILEARGILEt,bio/ileargile_c
bio/ILEASNHISt,bio/ileasnhis_c
bio/ILEASPt,bio/ileasp_c
bio/ILEGLNGLUt,bio/ileglnglu_c
bio/ILEGLYARGt,bio/ileglyarg_c
bio/ILEPROLYSt,bio/ileprolys_c
bio/ILESERARGt,bio/ileserarg_c
bio/ILETRPTYRt,bio/iletrptyr_c
bio/LEUALAARGt,bio/leualaarg_c
bio/LEUASNASPt,bio/leuasnasp_c
bio/LEUASPLYSt,bio/leuasplys_c
bio/LEULEUTRPt,bio/leuleutrp_c
bio/LEUPROt,bio/leupro_c
bio/LEUPROARGt,bio/leuproarg_c
bio/LEUSERTRPt,bio/leusertrp_c
bio/LEUTRPt,bio/leutrp_c
bio/LEUTRPARGt,bio/leutrparg_c
bio/LEUTYRTYRt,bio/leutyrtyr_c
bio/LEUVALt,bio/leuval_c
bio/LYSARGLEUt,bio/lysargleu_c
bio/LYSCYSHISt,bio/lyscyshis_c
bio/LYSGLNPHEt,bio/lysglnphe_c
bio/LYSGLUGLUt,bio/lysgluglu_c
bio/LYSLYSLYSt,bio/lyslyslys_c
bio/LYSPHEILEt,bio/lyspheile_c
bio/LYSTRPARGt,bio/lystrparg_c
bio/LYSTYRILEt,bio/lystyrile_c
bio/LYSVALPHEt,bio/lysvalphe_c
bio/LYSVALTRPt,bio/lysvaltrp_c
bio/METARGLEUt,bio/metargleu_c
bio/METASNTYRt,bio/metasntyr_c
bio/METGLNTYRt,bio/metglntyr_c
bio/METGLYARGt,bio/metglyarg_c
bio/METHISLYSt,bio/methislys_c
bio/METMETILEt,bio/metmetile_c
bio/METPHEARGt,bio/metphearg_c
bio/METTRPPHEt,bio/mettrpphe_c
bio/PHEASNMETt,bio/pheasnmet_c
bio/PHEASPt,bio/pheasp_c
bio/PHEGLNPHEt,bio/pheglnphe_c
bio/PHELEUt,bio/pheleu_c
bio/PHELEUASPt,bio/pheleuasp_c
bio/PHELEUHISt,bio/pheleuhis_c
bio/PHELYSALAt,bio/phelysala_c
bio/PHELYSPROt,bio/phelyspro_c
bio/PHEPHEt,bio/phephe_c
bio/PHEPHEASNt,bio/phepheasn_c
bio/PHEPHETHRt,bio/phephethr_c
bio/PHEPROARGt,bio/pheproarg_c
bio/PHESERTRPt,bio/phesertrp_c
bio/PHETHRLYSt,bio/phethrlys_c
bio/PHETRPLEUt,bio/phetrpleu_c
bio/PHETYRt,bio/phetyr_c
bio/PHETYRGLNt,bio/phetyrgln_c
bio/PHETYRLYSt,bio/phetyrlys_c
bio/PROARGASPt,bio/proargasp_c
bio/PROARGCYSt,bio/proargcys_c
bio/PROASNCYSt,bio/proasncys_c
bio/PROCYSt,bio/procys_c
bio/PROGLNPROt,bio/proglnpro_c
bio/PROGLULYSt,bio/proglulys_c
bio/PROHISt,bio/prohis_c
bio/PROHISTYRt,bio/prohistyr_c
bio/PROLEUARGt,bio/proleuarg_c
bio/PROLYSPROt,bio/prolyspro_c
bio/PROPHEt,bio/prophe_c
bio/PROPROARGt,bio/proproarg_c
bio/PROPROPROt,bio/propropro_c
bio/PROTRPLYSt,bio/protrplys_c
bio/PROTRPTHRt,bio/protrpthr_c
bio/PROVALGLNt,bio/provalgln_c
bio/SERARGALAt,bio/serargala_c
bio/SERARGTRPt,bio/serargtrp_c
bio/SERCYSARGt,bio/sercysarg_c
bio/SERGLYGLUt,bio/serglyglu_c
bio/SERLYSHISt,bio/serlyshis_c
bio/SERPHELYSt,bio/serphelys_c
bio/SERTRPHISt,bio/sertrphis_c
bio/THRARGTYRt,bio/thrargtyr_c
bio/THRASNTYRt,bio/thrasntyr_c
bio/THRGLNGLUt,bio/thrglnglu_c
bio/THRGLNTYRt,bio/thrglntyr_c
bio/THRHISHISt,bio/thrhishis_c
bio/THRILEARGt,bio/thrilearg_c
bio/THRMETARGt,bio/thrmetarg_c
bio/THRPHEARGt,bio/thrphearg_c
bio/THRSERARGt,bio/thrserarg_c
bio/THRTHRARGt,bio/thrthrarg_c
bio/THRTYRMETt,bio/thrtyrmet_c
bio/TRPALAPROt,bio/trpalapro_c
bio/TRPARGALAt,bio/trpargala_c
bio/TRPASPASPt,bio/trpaspasp_c
bio/TRPGLNGLNt,bio/trpglngln_c
bio/TRPGLUGLYt,bio/trpglugly_c
bio/TRPGLULEUt,bio/trpgluleu_c
bio/TRPGLUPROt,bio/trpglupro_c
bio/TRPGLUTYRt,bio/trpglutyr_c
bio/TRPGLYLEUt,bio/trpglyleu_c
bio/TRPGLYLEUr,bio/trpglyleu_c
bio/TRPGLYPHEt,bio/trpglyphe_c
bio/TRPGLYPHEr,bio/trpglyphe_c
bio/TRPGLYVALt,bio/trpglyval_c
bio/TRPHISMETt,bio/trphismet_c
bio/TRPILELYSt,bio/trpilelys_c
bio/TRPILETRPt,bio/trpiletrp_c
bio/TRPLEUVALt,bio/trpleuval_c
bio/TRPLYSt,bio/trplys_c
bio/TRPMETARGt,bio/trpmetarg_c
bio/TRPMETVALt,bio/trpmetval_c
bio/TRPPHEt,bio/trpphe_c
bio/TRPPROGLYt,bio/trpprogly_c
bio/TRPPROGLYr,bio/trpprogly_c
bio/TRPPROLEUt,bio/trpproleu_c
bio/TRPPROVALt,bio/trpproval_c
bio/TRPSERTYRt,bio/trpsertyr_c
bio/TRPTHRGLUt,bio/trpthrglu_c
bio/TRPTHRILEt,bio/trpthrile_c
bio/TRPTHRTYRt,bio/trpthrtyr_c
bio/TRPTYRGLNt,bio/trptyrgln_c
bio/TRPTYRTYRt,bio/trptyrtyr_c
bio/TRPVALASPt,bio/trpvalasp_c
bio/TYRALAt,bio/tyrala_c
bio/TYRALAPHEt,bio/tyralaphe_c
bio/TYRARGGLUt,bio/tyrargglu_c
bio/TYRARGSERt,bio/tyrargser_c
bio/TYRASPARGt,bio/tyrasparg_c
bio/TYRCYSGLYt,bio/tyrcysgly_c
bio/TYRCYSTHRt,bio/tyrcysthr_c
bio/TYRGLUt,bio/tyrglu_c
bio/TYRLEUARGt,bio/tyrleuarg_c
bio/TYRPHETYRt,bio/tyrphetyr_c
bio/TYRTHRt,bio/tyrthr_c
bio/TYRTRPPHEt,bio/tyrtrpphe_c
bio/TYRTYRt,bio/tyrtyr_c
bio/TYRVALMETt,bio/tyrvalmet_c
bio/VALARGGLYt,bio/valarggly_c
bio/VALHISASNt,bio/valhisasn_c
bio/VALLEUPHEt,bio/valleuphe_c
bio/VALLYSTYRt,bio/vallystyr_c
bio/VALPHEARGt,bio/valphearg_c
bio/VALPROTRPt,bio/valprotrp_c
bio/VALSERARGt,bio/valserarg_c
bio/VALTRPPHEt,bio/valtrpphe_c
bio/VALTRPVALt,bio/valtrpval_c
bio/VALVALt,bio/valval_c
bio/TRPGLYASPt,bio/trpglyasp_c
bio/PCHOL2PALM_HSte,bio/pchol2palm_hs_c
bio/XOLEST183te,bio/xolest183_hs_c
bio/XOLEST182_HSte,bio/xolest182_hs_c
bio/XOLEST181_HSte,bio/xolest181_hs_c
bio/XOLEST205_HSte,bio/xolest205_hs_c
bio/XOLEST204_HSte,bio/xolest204_hs_c
bio/XOLEST226_HSte,bio/xolest226_hs_c
bio/PE224_HSte,bio/pe224_hs_c
bio/PCHOLN261_HSte,bio/pcholn261_hs_c
bio/PCHOLN281_HSte,bio/pcholn281_hs_c
bio/PCHOLN28_HSte,bio/pcholn28_hs_c
bio/XOLEST183tl,bio/xolest183_hs_l
bio/XOLEST182tl,bio/xolest182_hs_l
bio/XOLEST181tl,bio/xolest181_hs_l
bio/XOLEST205tl,bio/xolest205_hs_l
bio/XOLEST204tl,bio/xolest204_hs_l
bio/XOLEST226tl,bio/xolest226_hs_l
bio/BGLYtm,bio/m02123c
bio/PHEACGLYtm,bio/pheacgly_c
bio/HXAt3,bio/hxa_s
bio/PACCOALm,bio/m02721m
bio/BZtm,bio/m01380m
bio/GNCORE1te,bio/m01954s
bio/LHCYSTINt,bio/Lhcystin_s
bio/PA_HStm,bio/m02733m
bio/r2514m,bio/m02675m
bio/5AOPt2,bio/m01074c
bio/BANDMT,bio/bandmt_c
bio/DKMPPD3,bio/dhmtp_c
bio/NORMETEVESSte,bio/m02622s
bio/ACGALtr,bio/m02525s
bio/HEXA3e,bio/m02525s
bio/ACNAMtr,bio/m02543s
bio/NEU310e,bio/m02543s
bio/NEU31e,bio/m02543s
bio/NEU32e,bio/m02543s
bio/NEU33e,bio/m02543s
bio/NEU34e,bio/m02543s
bio/NEU35e,bio/m02543s
bio/NEU36e,bio/m02543s
bio/NEU37e,bio/m02543s
bio/NEU39e,bio/m02543s
bio/CORE4t,bio/m01609s
bio/GALAMtr,bio/galam_c
bio/MK10t,bio/mqn10_s
bio/MK11t,bio/mqn11_s
bio/MK7t,bio/mqn7_s
bio/MK9t,bio/mqn9_s
bio/S2L2N2M2Mt,bio/m01651c
bio/LPAMt,bio/m02393c
bio/GNCORE1t,bio/m01954c
bio/3HMPtm,bio/m00784c
bio/LPAMtm,bio/m02393m
bio/CE2934t,bio/m02654s
bio/C02592tx,bio/m02965p
bio/DXTRNt,bio/m01991s
bio/DHCHOLESTANATEATP,bio/m00758s
bio/DHCHOLESTANATEt,bio/m00758s
bio/THCHOLSTOICATP,bio/m00752s
bio/THCHOLSTOICt,bio/m00752s
bio/XOL7AH3ATP,bio/m01093s
bio/XOL7AH3t,bio/m01093s
bio/XOL7AONEATP,bio/m01182s
bio/XOL7AONEt,bio/m01182s
bio/XOLDIOLONEATP,bio/m01178s
bio/7KILTCHOLATP,bio/7klitchol_s
bio/7KILTCHOLt,bio/7klitchol_s
bio/EHGLAT,bio/m00989c
bio/FCLTc,bio/m02049c
bio/FRTT,bio/ggdp_c
bio/FT,bio/m03026c
bio/GLYLEUPEPT1tc,bio/glyleu_c
bio/MICITDr,bio/micit_c
bio/MK8t,bio/mqn8_s
bio/3MOX4HOXMte,bio/m03136s
bio/GLXte,bio/m02007s
bio/CE4970tm,bio/m00664c
bio/CE4970te,bio/m00664s
bio/CE2026tm,bio/m00825c
bio/CE2026te,bio/m00825s
bio/CE4968tm,bio/m02190c
bio/CE4968te,bio/m02190s
bio/ACTYRm,bio/actyr_m
bio/ACTYRtc,bio/actyr_c
bio/ACTYRte,bio/actyr_s
bio/SUCACETATc,bio/sucacetat_c
bio/SUCACETATALTc,bio/sucacetat_c
bio/SUCACETOc,bio/sucaceto_c
bio/SUCACETOte,bio/sucaceto_s
bio/VANILPYRc,bio/vanilpyr_c
bio/VANILLACc,bio/vanillac_c
bio/CE2176tm,bio/m00830m
bio/NACVANALAm,bio/nacvanala_m
bio/NACVANALAtm,bio/nacvanala_c
bio/NACVANALAte,bio/nacvanala_s
bio/VANILLACte,bio/vanillac_s
bio/2H3MVc,bio/2h3mv_c
bio/2H3MVte,bio/2h3mv_s
bio/2HIVc,bio/2hiv_c
bio/2HIVte,bio/2hiv_s
bio/2M3HBUc,bio/2m3hbu_m
bio/2M3HBUtm,bio/2m3hbu_c
bio/2M3HBUte,bio/2m3hbu_s
bio/2M3OVCOAm,bio/2m3ovcoa_m
bio/2M3OVACm,bio/2m3ovac_m
bio/2M3OVACtm,bio/2m3ovac_c
bio/2M3HVACc,bio/2m3hvac_c
bio/2M3HVACte,bio/2m3hvac_s
bio/3H3MGLTc,bio/3h3mglt_c
bio/3H3MGLTte,bio/3h3mglt_s
bio/3MGLUTACc,bio/3mglutac_m
bio/3MGLUTACtm,bio/3mglutac_c
bio/3MGLUTACte,bio/3mglutac_s
bio/3MGLUTRc,bio/3mglutr_c
bio/3MGLUTRte,bio/3mglutr_s
bio/PPIOGLYc,bio/ppiogly_m
bio/PPIOGLYtm,bio/ppiogly_c
bio/PPIOGLYte,bio/ppiogly_s
bio/MVLACc,bio/mvlac_c
bio/MVLACte,bio/mvlac_s
bio/TIGGLYc,bio/tiggly_m
bio/TIGGLYtm,bio/tiggly_c
bio/TIGGLYte,bio/tiggly_s
bio/TD2GLTRCOAm,bio/td2glutrcoa_m
bio/3HGLUTCOAm,bio/3hglutcoa_m
bio/3OHGLUTACm,bio/3ohglutac_m
bio/3OHGLUTACtm,bio/3ohglutac_c
bio/3OHGLUTACte,bio/3ohglutac_s
bio/3OHGLUTACOAT3t,bio/3ohglutac_s
bio/GLUTACOAm,bio/glutacoa_m
bio/GLUTCONm,bio/glutcon_m
bio/GLUTCONtm,bio/glutcon_c
